Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Sham Lal,All J & K Kisan Majdoor Party,0,8th Pass,40,Udhampur + Jammu & Kashmir,817000,0
Smt. Amrit Barsha,SP,0,12th Pass,52,Udhampur + Jammu & Kashmir,1500000,0
Nagendra Singh   Winner ,BJP,0,Graduate,72,Khajuraho + Madhya Pradesh,44538002,0
Amit Bhatnagar,AAP,0,Post Graduate,33,Khajuraho + Madhya Pradesh,2136231,0
Anwar Khan,IND,0,10th Pass,38,Khajuraho + Madhya Pradesh,901857,0
Avnish Tiwari,SHS,0,Graduate Professional,29,Khajuraho + Madhya Pradesh,2918424,946893
Ayendr Kumar Sharma,IND,0,Graduate,33,Khajuraho + Madhya Pradesh,340000,0
Durga Sharma,Bundelkhand Congress,0,Graduate,48,Khajuraho + Madhya Pradesh,5200000,0
Imran,Peace Party,0,Graduate,29,Khajuraho + Madhya Pradesh,391000,0
Jagdeesh Kumar Patel,Apna Dal,0,12th Pass,28,Khajuraho + Madhya Pradesh,11500,0
Krishna Sharan,Brihattar Bharat Prajatantra Sewa Party,0,Graduate,44,Khajuraho + Madhya Pradesh,1600500,0
Mahesh Chandra,Rashtriya Samanta Dal,0,Others,47,Khajuraho + Madhya Pradesh,3472884,0
Raja Pateriya,INC,0,12th Pass,54,Khajuraho + Madhya Pradesh,52438292,552639
Ram Lakhan Singh,BSP, 1 ,Post Graduate,50,Khajuraho + Madhya Pradesh,8657688,497625
Ram Nath,IND,0,8th Pass,46,Khajuraho + Madhya Pradesh,420000,330000
Sanjeev Kumar Mishra,AIFB,0,12th Pass,35,Khajuraho + Madhya Pradesh,401000,0
Shri Dhar Khare,IND,0,8th Pass,60,Khajuraho + Madhya Pradesh,5271817,0
Siddharth Kushwaha,SP, 1 ,Graduate,29,Khajuraho + Madhya Pradesh,16254183,3200000
Ganesh Singh   Winner ,BJP, 2 ,Post Graduate,51,Satna + Madhya Pradesh,37800000,0
Ajay Arjun Singh,INC, 2 ,Post Graduate,58,Satna + Madhya Pradesh,254876883,13845072
Ajay Pratap Singh,IND,0,12th Pass,29,Satna + Madhya Pradesh,900000,0
Ashok Kumar,IND,0,Graduate,27,Satna + Madhya Pradesh,289957,0
Birendra Singh,IND,0,12th Pass,42,Satna + Madhya Pradesh,2451500,100000
Dadhibal,Apna Dal,0,Post Graduate,52,Satna + Madhya Pradesh,2933600,0
Dharmendra Singh,BSP, 1 ,Post Graduate,35,Satna + Madhya Pradesh,60858405,14260491
Jagdish Singh,AAP, 2 ,Graduate,63,Satna + Madhya Pradesh,58152000,630000
Keshav,IND,0,Post Graduate,48,Satna + Madhya Pradesh,76250,0
Mahgoo,Dalit Vikas Party(Bharat),0,Graduate,49,Satna + Madhya Pradesh,3027000,0
Rajkumar,Bhartiya Shakti Chetna Party,0,10th Pass,44,Satna + Madhya Pradesh,790000,600000
Shri Ram,IND,0,Post Graduate,32,Satna + Madhya Pradesh,5309000,0
Shyamlal Kushwaha,GGP,0,Post Graduate,40,Satna + Madhya Pradesh,2689000,0
Vinod Kumar,Bhartiya Shramik Dal Socialist,0,10th Pass,35,Satna + Madhya Pradesh,260000,0
Janardan Mishra   Winner ,BJP,0,Graduate Professional,58,Rewa + Madhya Pradesh,10156568,106977
Abdul Wafati Ansari Urf Yuvraj Tailors,Samata Party,0,10th Pass,54,Rewa + Madhya Pradesh,1131000,1200000
Brmhadatta Mishra Urf Chote,IND,0,12th Pass,51,Rewa + Madhya Pradesh,2283500,0
Deoraj Singh Patel,BSP,0,Post Graduate,41,Rewa + Madhya Pradesh,70149663,17924260
Girish Kumar Gautam,IND,0,Post Graduate,36,Rewa + Madhya Pradesh,381000,0
Janardan Mishra,IND,0,Graduate,41,Rewa + Madhya Pradesh,151000,0
Mangleshwar Bhaiya,Naya Daur Party,0,12th Pass,27,Rewa + Madhya Pradesh,760000,0
Prabhunath Prasad Saket,IND,0,Doctorate,31,Rewa + Madhya Pradesh,316246,0
Pramod Tiwari,Bhartiya Shakti Chetna Party,0,Graduate,48,Rewa + Madhya Pradesh,35000,0
Purnanand Tiwari,AAP,0,Post Graduate,35,Rewa + Madhya Pradesh,1533286,0
R.d. Vishwkarma,Apna Dal,0,10th Pass,45,Rewa + Madhya Pradesh,1575000,0
Ram Kishan Nirat (saket),RPI(A), 1 ,Post Graduate,37,Rewa + Madhya Pradesh,897056,100000
Sunder Lal Tiwari,INC,0,Graduate Professional,56,Rewa + Madhya Pradesh,45035366,349790
Vishv Nath Dwivedi,IND,0,12th Pass,47,Rewa + Madhya Pradesh,156000,0
Riti Pathak   Winner ,BJP,0,Post Graduate,36,Sidhi + Madhya Pradesh,33416561,0
Asha Singh,Rashtriya Apna Dal,0,10th Pass,36,Sidhi + Madhya Pradesh,67500,0
Bhagawati Charan Pandey(neelu),IND,0,Graduate,36,Sidhi + Madhya Pradesh,3425500,100000
Brahmanand Pratap Singh,IND,0,Graduate,25,Sidhi + Madhya Pradesh,0,0
Indrajeet Kumar,INC,0,Graduate,68,Sidhi + Madhya Pradesh,62690091,2494561
Lal Bahadur Singh,Samata Samadhan Party,0,10th Pass,63,Sidhi + Madhya Pradesh,312000,0
Mohd. Jahangeer Ansari,IND,0,Not Given,43,Sidhi + Madhya Pradesh,56300,0
Pankaj Singh Patel,AAP,0,Post Graduate,28,Sidhi + Madhya Pradesh,144766,0
Puspendra Singh,GGP, 1 ,Graduate Professional,45,Sidhi + Madhya Pradesh,10453934,2020000
Ramakant Pandey Malaihna,IND,0,Post Graduate,68,Sidhi + Madhya Pradesh,515000,0
Ramashankar Shahwal,BSP,0,Post Graduate,36,Sidhi + Madhya Pradesh,9743656,1092000
Sanat Kumar Tripathi,Bhartiya Shakti Chetna Party, 1 ,12th Pass,48,Sidhi + Madhya Pradesh,1615000,0
Sunil Soni,Bahujan Sangharshh Dal,0,12th Pass,37,Sidhi + Madhya Pradesh,281653,0
Urmila,CPI(ML) Red star,0,Graduate,36,Sidhi + Madhya Pradesh,100000,0
Dalpat Singh Paraste   Winner ,BJP,0,Graduate Professional,61,Shahdol + Madhya Pradesh,5524870,0
Er. Vijay Kumar Kol,AAP,0,Post Graduate,26,Shahdol + Madhya Pradesh,180118,0
Jogendra Singh,Bahujan Mukti Party,0,8th Pass,44,Shahdol + Madhya Pradesh,180411,0
Lala Kol,IND,0,8th Pass,47,Shahdol + Madhya Pradesh,130100,2000
Mahaveer Parshad Manjhi,IND,0,8th Pass,72,Shahdol + Madhya Pradesh,4568000,0
Parmeshwar Singh,CPI,0,5th Pass,33,Shahdol + Madhya Pradesh,515000,200000
Phool Singh Paraste,BSP, 2 ,Post Graduate,48,Shahdol + Madhya Pradesh,5694356,120000
Rajes Nandini Singh - Dalvir,INC,0,Graduate,57,Shahdol + Madhya Pradesh,41389440,645000
Raju Baiga,IND, 1 ,10th Pass,43,Shahdol + Madhya Pradesh,5177500,120000
Ram Gopal Singh,Bhartiya Shakti Chetna Party,0,8th Pass,51,Shahdol + Madhya Pradesh,1475529,0
Ram Singh,Chhattisgarh Swabhiman Manch,0,8th Pass,39,Shahdol + Madhya Pradesh,186000,0
Ramratan Singh Pawley,GGP,0,Post Graduate,33,Shahdol + Madhya Pradesh,227724,0
Sahdev Singh Paraste,NPP,0,Post Graduate,44,Shahdol + Madhya Pradesh,1586000,150000
Yogesh Kumar Singh Ad.,SP,0,Graduate Professional,44,Shahdol + Madhya Pradesh,1251141,1820
Rakesh Singh Urf Ghanshyam Singh   Winner ,BJP, 1 ,Graduate,53,Jabalpur + Madhya Pradesh,26564889,0
"Captain Hanfee, Veer Chakra",AAP,0,Post Graduate,56,Jabalpur + Madhya Pradesh,48795775,22127
Digvijay Singh,Bhartiya Shakti Chetna Party,0,Post Graduate,50,Jabalpur + Madhya Pradesh,67620000,0
Dr. Dhai Akshar (rakesh Sonkar),IND,0,Graduate,45,Jabalpur + Madhya Pradesh,620000,95000
"Er. Pravin Gajbhiye \""dada\""",Bahujan Mukti Party,0,Graduate Professional,56,Jabalpur + Madhya Pradesh,4462,0
Lal Das,GGP,0,10th Pass,51,Jabalpur + Madhya Pradesh,8070000,130000
Malkhan Patel,IND,0,Not Given,43,Jabalpur + Madhya Pradesh,1738000,0
Manak Lal Gontiya,Ambedkarite Party of India,0,8th Pass,48,Jabalpur + Madhya Pradesh,220000,0
Mohd. Adil,IUML,0,12th Pass,35,Jabalpur + Madhya Pradesh,183325,0
Mohd. Aftab Alam,BSP, 1 ,Post Graduate,37,Jabalpur + Madhya Pradesh,4282755,14000000
Naveen Jain,IND,0,Graduate,43,Jabalpur + Madhya Pradesh,11687096,50000
Vikrant,IND,0,10th Pass,35,Jabalpur + Madhya Pradesh,323500,0
Vinay Kumar Jain,IND,0,10th Pass,48,Jabalpur + Madhya Pradesh,32198461,1637760
Virendra Kumar Sharma,IND,0,Graduate,34,Jabalpur + Madhya Pradesh,380000,0
Vivekkrishna Tankha,INC,0,Graduate Professional,58,Jabalpur + Madhya Pradesh,423720471,2277000
Faggan Singh Kulaste   Winner ,BJP, 2 ,Post Graduate,54,Mandla + Madhya Pradesh,25738420,98311
Anuj Ganga Singh Patta,GGP,0,Graduate,44,Mandla + Madhya Pradesh,4480097,2220000
Baishakhoo Maravi,Bhartiya Satya Sangharsh Party,0,5th Pass,39,Mandla + Madhya Pradesh,0,0
Ghanshyam Kudape,IND,0,10th Pass,39,Mandla + Madhya Pradesh,1351051,0
Inder Singh Uikey,Ambedkarite Party of India,0,12th Pass,47,Mandla + Madhya Pradesh,195000,0
Khuman Singh Armo,AAP,0,12th Pass,69,Mandla + Madhya Pradesh,1178622,0
Mahatalal Barkade,NPP,0,8th Pass,38,Mandla + Madhya Pradesh,208000,0
Omkar Singh Markam,INC,0,Post Graduate,37,Mandla + Madhya Pradesh,9618675,0
Phool Singh Dhurwey,Chhattisgarh Swabhiman Manch, 3 ,Graduate,43,Mandla + Madhya Pradesh,2820609,20000
Shanbhulal,BSP,0,10th Pass,57,Mandla + Madhya Pradesh,1275000,0
Bodhsingh Bhagat   Winner ,BJP,0,Graduate,57,Balaghat + Madhya Pradesh,24959436,1393732
Anubha Munjare,SP, 5 ,Post Graduate,47,Balaghat + Madhya Pradesh,36108915,2167687
Ashok Kumar Masih,CPI,0,5th Pass,58,Balaghat + Madhya Pradesh,184000,0
Asif Khan,Minorities Democratic Party,0,10th Pass,32,Balaghat + Madhya Pradesh,180000,0
Asra Anjum Farooqui,RPI(A),0,Graduate,30,Balaghat + Madhya Pradesh,450000,0
Gautam Ramteke,Republican Party of India (Khobragade),0,12th Pass,32,Balaghat + Madhya Pradesh,2000,0
Hina Likhiram Kawre,INC,0,Post Graduate,29,Balaghat + Madhya Pradesh,4804487,0
Hirasan Uikey,GGP,0,Graduate Professional,54,Balaghat + Madhya Pradesh,3765446,200000
Laxminarayan Dehariya,Bahujan Mukti Party, 1 ,12th Pass,28,Balaghat + Madhya Pradesh,1710000,0
Nand Lal Uikey,Chhattisgarh Swabhiman Manch,0,Post Graduate,45,Balaghat + Madhya Pradesh,8000,0
Sandeep Soni,IND, 1 ,Graduate,36,Balaghat + Madhya Pradesh,31006,0
Shankar Kansre,IND,0,Graduate Professional,48,Balaghat + Madhya Pradesh,5925841,1500000
Sukharam Astkar Lanji,IND,0,Post Graduate,54,Balaghat + Madhya Pradesh,2102000,0
U K Choudhary (munna Bhaiya),AAP,0,Post Graduate,60,Balaghat + Madhya Pradesh,54742608,1000000
Vivek Mishra (lalu Bhaiya),Jai Maha Bharath Party,0,Graduate,33,Balaghat + Madhya Pradesh,245500,0
Yogesh Nanaji Samrite,BSP, 1 ,Post Graduate,42,Balaghat + Madhya Pradesh,5250000,0
Kamal Nath   Winner ,INC,0,Graduate,67,Chhindwara + Madhya Pradesh,2069080434,51172087
Arvind Dongre,Bahujan Mukti Party,0,10th Pass,59,Chhindwara + Madhya Pradesh,4084000,0
Chandrabhan Singh Choudhary,BJP,0,Graduate Professional,53,Chhindwara + Madhya Pradesh,88884662,2258313
Dhaniram Yaduwanshi,IND,0,12th Pass,42,Chhindwara + Madhya Pradesh,504199,148810
Dwarka Prasad Pahade,IND,0,12th Pass,39,Chhindwara + Madhya Pradesh,1276700,0
Jalasram Nagwanshi,IND,0,12th Pass,43,Chhindwara + Madhya Pradesh,268000,0
Kripashankar Yadav,IND,0,12th Pass,53,Chhindwara + Madhya Pradesh,1106345,0
Mahesh Dubey,AAP,0,Graduate,58,Chhindwara + Madhya Pradesh,500000,0
Nitinkumar Sahu,BSP, 2 ,10th Pass,32,Chhindwara + Madhya Pradesh,585000,150000
Pardaeshi Lal Uikey,GGP,0,12th Pass,45,Chhindwara + Madhya Pradesh,864500,0
Ramesh,Ambedkarite Party of India,0,8th Pass,41,Chhindwara + Madhya Pradesh,0,0
Shri Subhash Shukla,SP,0,12th Pass,45,Chhindwara + Madhya Pradesh,380000,0
Sita Ram Sareyam,IND,0,10th Pass,28,Chhindwara + Madhya Pradesh,180000,0
Uday Pratap Singh   Winner ,BJP, 1 ,Graduate,49,Hoshangabad + Madhya Pradesh,133375092,3775714
Devendra Kumar Urf Gudda Bhaiyya,IND,0,10th Pass,38,Hoshangabad + Madhya Pradesh,95509,0
"Devendra Patel \""guddu Bhaiya\""",INC,0,Graduate,44,Hoshangabad + Madhya Pradesh,32044007,933433
Jay Prakash Patel,GGP,0,10th Pass,49,Hoshangabad + Madhya Pradesh,3411000,400000
Mukesh Babu Ahirwar,IND,0,10th Pass,41,Hoshangabad + Madhya Pradesh,1260000,0
Pradeep,BSP,0,10th Pass,29,Hoshangabad + Madhya Pradesh,10082,0
Uday Pratap Singh,IND,0,Graduate,25,Hoshangabad + Madhya Pradesh,40000,0
Sushma Swaraj   Winner ,BJP,0,Graduate Professional,62,Vidisha + Madhya Pradesh,175516422,6500000
Amar Singh Patel,BSP,0,12th Pass,46,Vidisha + Madhya Pradesh,311829,27310
Babu Lal,Samata Samadhan Party,0,8th Pass,38,Vidisha + Madhya Pradesh,260700,0
Chandresh Singh,IND,0,10th Pass,39,Vidisha + Madhya Pradesh,42613,0
Engineear Bhagwat Singh Rajput,AAP,0,Others,57,Vidisha + Madhya Pradesh,2513476,0
Ganesh Rajak,Samata Party,0,12th Pass,33,Vidisha + Madhya Pradesh,560000,0
Kamlesh Sallam,GGP,0,5th Pass,42,Vidisha + Madhya Pradesh,620000,0
Lakshman Singh,INC,0,Graduate,59,Vidisha + Madhya Pradesh,83783624,17068702
Manoj Kumar Yadav,SP,0,Post Graduate,33,Vidisha + Madhya Pradesh,3545837,740000
Narmada Prashad Ahirwar,Bahujan Mukti Party,0,5th Pass,60,Vidisha + Madhya Pradesh,3862000,0
Ramdayal Kori,IND,0,10th Pass,46,Vidisha + Madhya Pradesh,1117500,0
Shoiab Khan,Prajatantrik Samadhan Party,0,12th Pass,29,Vidisha + Madhya Pradesh,50000,0
Alok Sanjar   Winner ,BJP,0,Graduate Professional,50,Bhopal + Madhya Pradesh,14594066,300000
Abdul Tahir (bablu - Advocate),IND,0,Graduate Professional,0,Bhopal + Madhya Pradesh,2573572,1600
Ashok Pawar,Samata Samadhan Party, 1 ,12th Pass,52,Bhopal + Madhya Pradesh,4808000,600000
Badshah Khan,Naya Daur Party,0,8th Pass,36,Bhopal + Madhya Pradesh,255000,0
Balbhadra Mishra,Bhartiya Jan Yug Party,0,8th Pass,63,Bhopal + Madhya Pradesh,1802210,350000
Brajendra Gappu Chaturvedi,IND,0,Post Graduate,40,Bhopal + Madhya Pradesh,890000,0
Daniel John,IND,0,12th Pass,63,Bhopal + Madhya Pradesh,8081017,0
Gautam Shinde,Apna Dal,0,Graduate Professional,47,Bhopal + Madhya Pradesh,633000,0
Gundesh Khambra,IND,0,10th Pass,0,Bhopal + Madhya Pradesh,179000,0
J C Barai,SUCI(C),0,10th Pass,57,Bhopal + Madhya Pradesh,3397000,0
Kesari Singh,IND,0,Graduate,67,Bhopal + Madhya Pradesh,15325217,0
M C Mittal Jai Gurudeo Tatdhari,IND,0,12th Pass,69,Bhopal + Madhya Pradesh,8070000,569170
Mahant Gopal Das Baba Shahab,IND,0,Literate,66,Bhopal + Madhya Pradesh,108000,0
Master Sajid Siddiqui,SDPI,0,Graduate Professional,73,Bhopal + Madhya Pradesh,3148467,0
Md. Ateek,Prajatantrik Samadhan Party,0,Post Graduate,44,Bhopal + Madhya Pradesh,663000,0
Mehboob Khan,IND,0,Graduate,40,Bhopal + Madhya Pradesh,6959000,525000
Mukesh Kumar Bansal,Samta Vikas Party,0,10th Pass,27,Bhopal + Madhya Pradesh,36300,0
Peeyush Soni,IND,0,12th Pass,43,Bhopal + Madhya Pradesh,639500,550
Prabhawati Shakya Khot,IND,0,12th Pass,54,Bhopal + Madhya Pradesh,100000,0
Prakash Mangilal Sharma,INC, 5 ,Graduate Professional,65,Bhopal + Madhya Pradesh,27818657,1799934
Rachna Dhingra,AAP, 3 ,Graduate Professional,36,Bhopal + Madhya Pradesh,7192772,0
Rajaram Mehar,Proutist Sarva Samaj,0,Post Graduate,62,Bhopal + Madhya Pradesh,1530000,0
Rajesh Keer,Bahujan Mukti Party,0,Graduate Professional,46,Bhopal + Madhya Pradesh,2215850,15000
Satish Babu Naidu,IND,0,10th Pass,38,Bhopal + Madhya Pradesh,142015,0
Shailendra Kumar Shaili,CPI,0,Post Graduate,53,Bhopal + Madhya Pradesh,8582000,0
Sheeba Malik,SP, 3 ,12th Pass,47,Bhopal + Madhya Pradesh,5775435,0
Sunil Borse,BSP,0,10th Pass,44,Bhopal + Madhya Pradesh,5058000,800000
Vijay Kumar Sen,CPI(ML) Red Star, 1 ,Graduate,30,Bhopal + Madhya Pradesh,34000,0
Jyoti Dhurve   Winner ,BJP, 2 ,Post Graduate,47,Betul + Madhya Pradesh,26232000,1000000
Ajay Shah Makrai,INC,0,Post Graduate,58,Betul + Madhya Pradesh,47558071,1246200
Bhupendra Singh Uikey,IND,0,Post Graduate,29,Betul + Madhya Pradesh,50000,0
Fagram,Samajwadi Jan Parishad,0,5th Pass,42,Betul + Madhya Pradesh,216170,6000
Gabbar Sinh Warkade,Bahujan Mukti Party,0,8th Pass,28,Betul + Madhya Pradesh,75000,0
Kallushing Kumre,GGP,0,12th Pass,41,Betul + Madhya Pradesh,612000,20000
Rajesh Sariyam,AAP,0,Post Graduate,43,Betul + Madhya Pradesh,1797958,184853
Sohan Lal Uikey,BSP,0,Post Graduate,35,Betul + Madhya Pradesh,271560,75000
Dr.gavit Heena Vaijaykumar   Winner ,BJP,0,Graduate Professional,26,Nandurbar + Maharashtra,131103963,7571753
Adv.sobji Devalya Gavit,IND,0,Graduate Professional,60,Nandurbar + Maharashtra,10100000,80000
Arjunsing Divansing Vasave,Bharipa Bahujan Mahasangha,0,Graduate,48,Nandurbar + Maharashtra,233000,0
C.s.valvi,IND,0,Graduate,49,Nandurbar + Maharashtra,10500,0
Gavit Manikrao Hodlya,INC, 2 ,5th Pass,80,Nandurbar + Maharashtra,51833563,271769
Mahesh Jaysing Pawara,IND,0,Graduate,35,Nandurbar + Maharashtra,300000,0
Ranjit Jugla Padvi,Bahujan Mukti Party,0,12th Pass,35,Nandurbar + Maharashtra,0,0
Vasave Amit Sheklal,BSP,0,12th Pass,34,Nandurbar + Maharashtra,51000,0
Virendra Ravaji Valvi,AAP,0,Graduate,40,Nandurbar + Maharashtra,470995,0
Bhamare Subhash Ramrao   Winner ,BJP,0,Post Graduate,61,Dhule + Maharashtra,125833320,660757
A.hamid Sh. Habib,IND, 3 ,8th Pass,48,Dhule + Maharashtra,63500,0
Amrishbhai Rasiklal Patel,INC, 21 ,8th Pass,62,Dhule + Maharashtra,504197656,142934079
Ansari Nihal Ah Md Harun,AAP,0,10th Pass,57,Dhule + Maharashtra,36566800,6000000
Deore Mahendra Trambak,IND,0,Graduate,37,Dhule + Maharashtra,1940029,0
Dr Bhupesh Prakash Patil,IND,0,Graduate Professional,30,Dhule + Maharashtra,450000,60000
Eshi Yogesh Yashwant,BSP,0,10th Pass,33,Dhule + Maharashtra,1339900,0
Gazi Atejad,IND,0,10th Pass,63,Dhule + Maharashtra,33000,0
Jafar Bapuji Pathan,IND,0,Literate,65,Dhule + Maharashtra,1415000,0
Jagdane Ramesh Soma,Maharashtra Parivartan Sena (T),0,Literate,54,Dhule + Maharashtra,150000,0
Mahemood Bhaijaan,Awami Vikas Party,0,Graduate Professional,32,Dhule + Maharashtra,964000,235000
Mo. Ismile Jumman,IND, 1 ,5th Pass,53,Dhule + Maharashtra,79000,0
Nihal Ah A Reheman,SP,0,10th Pass,55,Dhule + Maharashtra,28605000,0
Pinjari Jainuddin Husain,IND,0,10th Pass,32,Dhule + Maharashtra,1092000,225000
Ramesh Ragho More,IND,0,10th Pass,54,Dhule + Maharashtra,5704000,0
Sambhaji Devidas Patil,Bahujan Mukti Party,0,8th Pass,47,Dhule + Maharashtra,932080,0
Sayyad Mo. Kayam,IND,0,8th Pass,70,Dhule + Maharashtra,66000,0
Sayyad Salim Sayyad Alim,IND,0,12th Pass,44,Dhule + Maharashtra,109000,0
Shaikh Mukhatar Ah. Mo. Qasim,Welfare Party Of India,0,Graduate Professional,41,Dhule + Maharashtra,3718797,0
Patil Ashok Tapiram   Winner ,BJP,0,Graduate,52,Jalgaon + Maharashtra,226180395,0
Abrar Beg Sarvar Beg Mirza,RPI,0,8th Pass,28,Jalgaon + Maharashtra,85000,0
Adv.shinde Ashok Dagdu,Prabuddha Republican Party,0,Post Graduate,32,Jalgaon + Maharashtra,50000,0
Ashok Tarachand Patil,IND,0,Literate,55,Jalgaon + Maharashtra,4501297,0
Bagul Vedu Tanaji,BSP,0,Literate,56,Jalgaon + Maharashtra,960000,0
Bahadur Ragib Ahamed,SP,0,Post Graduate,36,Jalgaon + Maharashtra,278918,0
Deshmukh Iqbal A. Rehman,IND,0,5th Pass,47,Jalgaon + Maharashtra,130500,0
Dr.mubeen Ahmad,IND, 1 ,Others,47,Jalgaon + Maharashtra,22500,0
Dr.satish Bhaskarrao Patil,NCP, 1 ,Graduate,58,Jalgaon + Maharashtra,46486689,7296297
Ishwar Dayaram More,Bahujan Mukti Party, 2 ,Graduate,50,Jalgaon + Maharashtra,5390000,0
Lalit Gaurishankar Sharma,IND,0,10th Pass,30,Jalgaon + Maharashtra,1425150,150000
Mango Pundlik Pagare,Rashtravadi Janata Party,0,Doctorate,48,Jalgaon + Maharashtra,55000,30000
Patil Sandeep Yuvraj,IND,0,12th Pass,28,Jalgaon + Maharashtra,0,0
Patil Sangram Gokulsingh,AAP,0,Post Graduate,37,Jalgaon + Maharashtra,17098312,3818000
Patil Suresh Padurang,Hindustan Janta Party,0,10th Pass,55,Jalgaon + Maharashtra,50000,0
"Satish Bhaskar Patil (mudi Pra Dangri, Tal.amalner)",IND,0,12th Pass,27,Jalgaon + Maharashtra,50000,0
"Satish Bhaskar Patil (nandgaon Bk, Tal.erandol)",IND,0,Not Given,28,Jalgaon + Maharashtra,100000,0
"Satish Bhaskar Patil (varkhedi, Tal.erandol)",IND,0,5th Pass,30,Jalgaon + Maharashtra,100000,0
Sau.asha Sahebrao Patil,Maharashtra Parivartan Sena (T),0,12th Pass,38,Jalgaon + Maharashtra,115000,0
Vijay Bhimrao Nikam,IND,0,12th Pass,25,Jalgaon + Maharashtra,30500,0
Khadase Raksha Nikhil   Winner ,BJP,0,Graduate,26,Raver + Maharashtra,144222841,0
Ashok Tryambak Ingale,IND,0,5th Pass,46,Raver + Maharashtra,391000,0
Bhande Dashrath Motiram,BSP, 1 ,Post Graduate,64,Raver + Maharashtra,34810892,0
Chavhan Mohan Shamrao,IND,0,Post Graduate,42,Raver + Maharashtra,4213625,450000
D.d.wani,IND, 1 ,10th Pass,49,Raver + Maharashtra,771968,10000
Dnyaneshwar Vitthal Amale,AIFB, 1 ,Graduate,31,Raver + Maharashtra,1115000,783000
Dr. Ulhas Vasudeo Patil,IND, 1 ,Doctorate,53,Raver + Maharashtra,112059276,2043531
Gaikwad Bhagwan Madhav,Prabuddha Republican Party,0,Literate,46,Raver + Maharashtra,50000,0
Govinda Narayan Gunjal,IND,0,Graduate Professional,47,Raver + Maharashtra,484400,0
Jain Manish Ishwarlal,NCP, 7 ,Graduate,45,Raver + Maharashtra,1515146765,606612400
Jain Manish Satish,IND, 1 ,10th Pass,39,Raver + Maharashtra,24568000,698490
Kadri Saniya Saiyed Ali,IND, 3 ,Others,25,Raver + Maharashtra,5500000,2000000
Khatik Mohammad Haroon Abdul Kadir,SP, 2 ,Post Graduate,36,Raver + Maharashtra,2218302,475000
Manyar Shai. Sajid Shai. Kadar,Minorities Democratic Party,0,Graduate,26,Raver + Maharashtra,42000,0
Rajeev Satyendra Sharma,AAP,0,Graduate,47,Raver + Maharashtra,63431845,0
Shaikh Mo. Asgar Sakhawat,RPI, 1 ,12th Pass,0,Raver + Maharashtra,50000,0
Shaikh Shakir,IND,0,Graduate Professional,32,Raver + Maharashtra,500,0
Shaikhh Shaherabi Jainoddin Shaikh,IND,0,5th Pass,27,Raver + Maharashtra,10120,1040
Sonawane Vandana Shivaji,IND,0,Graduate,28,Raver + Maharashtra,20000,0
Suresh Hiraman Ingale,IND,0,Post Graduate,47,Raver + Maharashtra,390000,115000
Surwade Jairam Girdhar,IND,0,Post Graduate,65,Raver + Maharashtra,9555000,0
Wamanrao Madhav Sasane,Bahujan Mukti Party,0,12th Pass,53,Raver + Maharashtra,117571244,1400000
Zagadya Purmya Pawara,IND, 1 ,Literate,42,Raver + Maharashtra,287800,0
Danve Raosaheb Dadarao   Winner ,BJP, 4 ,Graduate,60,Jalna + Maharashtra,184411862,8534130
Ad. Mahesh Vitthalrao Kharat,IND,0,Post Graduate,41,Jalna + Maharashtra,123000,0
Agrawal Kunjbihari Jugalkishor,SP, 4 ,Graduate,55,Jalna + Maharashtra,50158221,272883
Ashok Vitthal Sonwane,IND, 1 ,Graduate,45,Jalna + Maharashtra,821000,700000
Autade Vilas Keshavrao,INC, 1 ,12th Pass,45,Jalna + Maharashtra,130505302,1056950
Babasaheb Patil Shinde,IND,0,10th Pass,58,Jalna + Maharashtra,351070,98300
Kakarwal Pratapsing Mahajan,IND,0,Graduate,30,Jalna + Maharashtra,1671107,69052
Karande Ganesh Navnathrao,IND,0,Post Graduate,28,Jalna + Maharashtra,2040000,970000
M. Javed A. Wahab,IND,0,12th Pass,29,Jalna + Maharashtra,10510000,0
Mhaske Dilip Datta,AAP,0,Post Graduate,46,Jalna + Maharashtra,766000,0
Mirza Afsar Beg,Welfare Party Of India,0,5th Pass,52,Jalna + Maharashtra,1756142,0
Mohammad Asad Shaikh Ahemad,Minorities Democratic Party,0,8th Pass,63,Jalna + Maharashtra,4523000,442455
Nade Dnyaneshwar Dagduji,IND,0,8th Pass,43,Jalna + Maharashtra,5000,0
Rambhau Vitthal Chinchore,IND,0,10th Pass,65,Jalna + Maharashtra,50000,200000
Rathod Ramesh Lalsing,Bahujan Mukti Party,0,10th Pass,34,Jalna + Maharashtra,1958026,81000
Sanjay Nivrutti Hivrale,Ambedkar National Congress,0,8th Pass,36,Jalna + Maharashtra,401000,0
Sapkal Lilabai Dharma,IND,0,Not Given,46,Jalna + Maharashtra,410000,0
Sayyad Husain Ahmad,IND,0,Literate,45,Jalna + Maharashtra,490000,0
Ugle Ram Haribhau,Rashtriya Sant Sandesh Party,0,10th Pass,51,Jalna + Maharashtra,17863200,0
Unge Rambhau Kundlik,IND,0,Post Graduate,39,Jalna + Maharashtra,9428900,105990
Vitthal Sahebrao Shelke,Ambedkarite Party of India,0,Post Graduate,29,Jalna + Maharashtra,0,0
Wankhede Sharadchandra Ganapatrao,BSP, 1 ,Post Graduate,60,Jalna + Maharashtra,28995248,950000
