Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
BHAIYA BALKRISHNA,GGP, 6 ,Graduate,53,Balaghat + Madhya Pradesh,69242636,27951381
DARBU SINGH UIKEY,GMS, 2 ,12th Pass,37,Balaghat + Madhya Pradesh,1325000,231191
DHANESHWAR LILHARE,IND,0,10th Pass,40,Balaghat + Madhya Pradesh,58000,0
GOVARDHAN PATLE URF HITLAR,IND,0,5th Pass,75,Balaghat + Madhya Pradesh,20000,0
JITENDRA MESHRAM,IND,0,12th Pass,37,Balaghat + Madhya Pradesh,0,0
KALPANA GOPAL WASNIK,RPI(A),0,Literate,38,Balaghat + Madhya Pradesh,22500,0
KISHOR SAMRITE,SP,0,Graduate,42,Balaghat + Madhya Pradesh,40000,0
MANSINGH BISEN,IND,0,Graduate,59,Balaghat + Madhya Pradesh,2876000,0
NYAZMIR KHAN,IND,0,5th Pass,32,Balaghat + Madhya Pradesh,22000,0
POORANLAL LODHI,IND,0,10th Pass,37,Balaghat + Madhya Pradesh,75000,0
SANDEEP SANTRAM,IND,0,Not Given,31,Balaghat + Madhya Pradesh,0,0
SHRIRAM THAKUR,IND,0,10th Pass,58,Balaghat + Madhya Pradesh,1995000,0
VISHVESHWAR BHAGAT,INC,0,Others,57,Balaghat + Madhya Pradesh,28360000,50000
ABDUL SHAMAD KHAN,IND,0,Graduate,45,Chhindwara + Madhya Pradesh,1730000,80000
AMRITLAL PATHAK RAGHUVAR,IND,0,12th Pass,70,Chhindwara + Madhya Pradesh,2099500,0
ASHARAM DEHARIYA,IND,0,10th Pass,33,Chhindwara + Madhya Pradesh,61357,50000
AZAD CHANDRASHEKHER PANDOLE SAMAJ SEVAK,IND,0,Not Given,42,Chhindwara + Madhya Pradesh,0,0
BALVEER SINGH YADAV,RKSP,0,12th Pass,30,Chhindwara + Madhya Pradesh,125500,87500
DHANPAL BHALAVI,IND,0,8th Pass,35,Chhindwara + Madhya Pradesh,192300,0
DHANRAJ JAMBHATKAR,IND,0,Not Given,37,Chhindwara + Madhya Pradesh,0,0
DUARAM UIKEY,IND,0,10th Pass,40,Chhindwara + Madhya Pradesh,250000,0
GANARAM UIKEY,IND,0,Literate,53,Chhindwara + Madhya Pradesh,830000,30000
JAGDISH BAIS,IND,0,Graduate,35,Chhindwara + Madhya Pradesh,40000,0
JOGILAL IRPACHI,JMM,0,Graduate,48,Chhindwara + Madhya Pradesh,3300000,0
KAMALNATH (MAYAWADI-PARASIA),IND,0,8th Pass,31,Chhindwara + Madhya Pradesh,40000,0
MANMOHAN SHAH BATTI,IND, 7 ,Post Graduate,46,Chhindwara + Madhya Pradesh,1318000,0
MAROT RAO KHAVASE,BJP,0,Post Graduate,59,Chhindwara + Madhya Pradesh,5455000,450000
NARESH KUMAR YUVNATI,IND,0,10th Pass,33,Chhindwara + Madhya Pradesh,157000,0
NIKHILESH DHURVEY,IND,0,Post Graduate,30,Chhindwara + Madhya Pradesh,185000,0
PARDHESHI HARTAPSAH TIRKAM,GMS,0,12th Pass,40,Chhindwara + Madhya Pradesh,4700000,0
PITRAM UIKEY,IND,0,Literate,48,Chhindwara + Madhya Pradesh,550000,235000
PRAVINDRA NAURATI,IND,0,12th Pass,37,Chhindwara + Madhya Pradesh,1015889,475000
R.K. MARKAM,IND,0,8th Pass,28,Chhindwara + Madhya Pradesh,445600,200120
RAMKISHAN PAL,RPI(A),0,Graduate,62,Chhindwara + Madhya Pradesh,590000,0
RAO SAHEB SHINDE,BSP, 3 ,Graduate,46,Chhindwara + Madhya Pradesh,4575000,0
SATAP SHA UIKEY,GGP,0,Graduate,35,Chhindwara + Madhya Pradesh,165000,0
SHOAIB KHAN,IND,0,Graduate,44,Chhindwara + Madhya Pradesh,0,0
SUBHASH SHUKLA,IND,0,10th Pass,40,Chhindwara + Madhya Pradesh,3000,0
SUKMAN INVATI,IND,0,Illiterate,42,Chhindwara + Madhya Pradesh,120000,0
TULSIRAM SURYAWANSHI,IND,0,Graduate,62,Chhindwara + Madhya Pradesh,307000,0
UDAY PRATAP SINGH   Winner ,INC,0,Graduate,44,Hoshangabad + Madhya Pradesh,39906000,1374065
ADV.B.M.KAUSHIK,BSP,0,Graduate Professional,35,Hoshangabad + Madhya Pradesh,1325500,0
BHARAT KUMAR CHOUREY,IND,0,Post Graduate,29,Hoshangabad + Madhya Pradesh,0,0
DINESH KUMAR AHIRWAR,IND,0,Not Given,42,Hoshangabad + Madhya Pradesh,650000,0
HAJAEE SYID MUEEN UDDIN,SP,0,12th Pass,47,Hoshangabad + Madhya Pradesh,1127989,0
MOHAMMD ABDULLA,IND,0,10th Pass,54,Hoshangabad + Madhya Pradesh,590000,250000
RAKHI GUPTA,IND,0,Post Graduate,31,Hoshangabad + Madhya Pradesh,0,0
RAMPAL,IND,0,10th Pass,62,Hoshangabad + Madhya Pradesh,317000,10000
RAMPAL SINGH,BJP,0,Graduate Professional,53,Hoshangabad + Madhya Pradesh,18688098,2170409
SUDAMA PRASAD,IND,0,Literate,55,Hoshangabad + Madhya Pradesh,1204465,0
SUSHMA SWARAJ   Winner ,BJP,0,Graduate Professional,57,Vidisha + Madhya Pradesh,73582637,58250
BHAI MUNSHILAL SILAWAT,RPI(A),0,10th Pass,25,Vidisha + Madhya Pradesh,70000,70000
CHOUDHARY MUNABBAR SALIM,SP,0,Graduate,50,Vidisha + Madhya Pradesh,1165000,0
DR.PREMSHANKAR SHARMA,BSP, 1 ,Doctorate,44,Vidisha + Madhya Pradesh,8022098,367000
GANESHRAM LODHI,IND,0,Literate,44,Vidisha + Madhya Pradesh,1517520,0
HARBHAJAN JANGRE,LJP,0,Literate,33,Vidisha + Madhya Pradesh,106000,0
RAJESHWAR SINGH YADAV (RAO),IND,0,Post Graduate,39,Vidisha + Madhya Pradesh,5239000,700000
RAMGOPAL MALVIYA,RDMP,0,Literate,35,Vidisha + Madhya Pradesh,130000,0
KAILASH JOSHI   Winner ,BJP,0,10th Pass,79,Bhopal + Madhya Pradesh,5885927,0
AHIRWAR LAKHANLAL PURVI,RPI(A),0,8th Pass,42,Bhopal + Madhya Pradesh,235000,0
AMAR SINGH,IND,0,5th Pass,72,Bhopal + Madhya Pradesh,4795500,0
ANIL SINGH,IND,0,Graduate,30,Bhopal + Madhya Pradesh,300000,0
ASHOK PAWAR,PRSP,0,12th Pass,47,Bhopal + Madhya Pradesh,440000,60000
BRAJENDRA CHATURVEDI URF GAPPU CHATURVEDI,IND,0,Post Graduate,35,Bhopal + Madhya Pradesh,250000,0
D. C. GUJARKAR,IND, 5 ,Post Graduate,52,Bhopal + Madhya Pradesh,3323629,216429
