Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Sri Rama Chandra Singareddy,BJP,0,Graduate,50,Kadapa + Andhra Pradesh,84971019,15886451
Venu Gopal Rachineni,IND,0,10th Pass,39,Kadapa + Andhra Pradesh,3100000,200000
Adala Prabhakara Reddy   Winner ,YSRCP,0,12th Pass,70,Nellore + Andhra Pradesh,2211663364,152281255
Beeda Masthan Rao,TDP,0,Graduate,60,Nellore + Andhra Pradesh,1654392880,680973688
Butti Nagaraju,IND,0,Post Graduate,49,Nellore + Andhra Pradesh,9430000,4073216
Chandra Rajagopal,CPI(M), 2 ,10th Pass,67,Nellore + Andhra Pradesh,2353200,240000
Chevuru Devakumar Reddy,INC, 2 ,12th Pass,61,Nellore + Andhra Pradesh,73819429,3948741
Chinni Venkateswarlu,Pyramid Party of India,0,Literate,67,Nellore + Andhra Pradesh,1280000,0
Dr. S. Suresh Babu,IND,0,Doctorate,42,Nellore + Andhra Pradesh,9550548,0
Kankanala Penchala Naidu,IND,0,8th Pass,33,Nellore + Andhra Pradesh,0,0
Meda Malla Reddy,IND,0,5th Pass,68,Nellore + Andhra Pradesh,1640000,0
Narasapuram Prasad,IND,0,Others,50,Nellore + Andhra Pradesh,8563000,0
Sannapureddy Suresh Reddy,BJP, 1 ,Graduate,58,Nellore + Andhra Pradesh,28828964,700000
Shaik Mahaboob Basha (Mabu),RPI(A), 1 ,Graduate Professional,35,Nellore + Andhra Pradesh,0,0
Balli Durgaprasad Rao   Winner ,YSRCP,0,Graduate Professional,63,Tirupati + Andhra Pradesh,17426921,0
B Ramesh,Viduthalai Chiruthaigal Katchi,0,Graduate Professional,43,Tirupati + Andhra Pradesh,2124951,398000
Bommi Srihari Rao,BJP,0,Graduate,44,Tirupati + Andhra Pradesh,1702000,0
Chinta Mohan,INC,0,Graduate Professional,64,Tirupati + Andhra Pradesh,22808300,2007093
Doctor Daggumati Sreehari Rao,BSP,0,Graduate Professional,52,Tirupati + Andhra Pradesh,6045000,5279699
K.S. Munirathnam,IND,0,Others,65,Tirupati + Andhra Pradesh,5892600,0
Karra Siva,Pyramid Party of India,0,12th Pass,0,Tirupati + Andhra Pradesh,15000,0
Kattamanchi Prabhakar,IND,0,Post Graduate,51,Tirupati + Andhra Pradesh,326587,0
M. Solomon,Andhra Rastra Praja Samithi,0,Graduate Professional,65,Tirupati + Andhra Pradesh,1000000,0
"Neeruguttu Nagesh, M.A., Philosophy",Janapaalana Party (Democratic),0,Post Graduate,32,Tirupati + Andhra Pradesh,1338000,180000
Panabaka Lakshmi,TDP,0,Doctorate,60,Tirupati + Andhra Pradesh,94021818,0
Viruvuru Sudhakar,Vishwa Jana Party,0,Graduate Professional,36,Tirupati + Andhra Pradesh,1117000,500000
P.V.Midhun Reddy   Winner ,YSRCP, 3 ,Post Graduate,42,Rajampet + Andhra Pradesh,665085701,205473477
Asadi Venkatadri,Rashtriya Krantikari Samajwadi Party,0,12th Pass,61,Rajampet + Andhra Pradesh,850000,80000
D.A. Sathya Prabha,TDP,0,12th Pass,68,Rajampet + Andhra Pradesh,2204833211,593275186
Karimulla Khan Pattan,Navataram Party,0,Post Graduate,40,Rajampet + Andhra Pradesh,1677823,0
Khader Valli Shaik,IUML,0,10th Pass,35,Rajampet + Andhra Pradesh,25648000,444000
M.Shajahan Basha,INC, 2 ,10th Pass,48,Rajampet + Andhra Pradesh,27400500,5600000
Mukram Syed,Janasena Party,0,10th Pass,42,Rajampet + Andhra Pradesh,600000,1200000
Naresh Kumar Poojala,IND,0,Others,25,Rajampet + Andhra Pradesh,73786,0
Pasupuleti Venkataramana,IND,0,Post Graduate,42,Rajampet + Andhra Pradesh,595000,0
N. Reddeppa   Winner ,YSRCP,0,Post Graduate,68,Chittoor + Andhra Pradesh,17355862,1341542
A. Hemanth,IND,0,5th Pass,28,Chittoor + Andhra Pradesh,50000,0
C. Punyamurthy,BSP, 4 ,Others,45,Chittoor + Andhra Pradesh,30323800,21635686
Cheemala. Rangappa,INC,0,Graduate Professional,60,Chittoor + Andhra Pradesh,12832000,0
Jayaram Duggani,BJP,0,Graduate,70,Chittoor + Andhra Pradesh,5100000,0
Naramalli Siva Prasad,TDP,0,Graduate Professional,68,Chittoor + Andhra Pradesh,69628816,0
P. Ramachandran,IND,0,Graduate Professional,42,Chittoor + Andhra Pradesh,3580500,2313000
Pallipattu. Abhinav Vishnu,Mundadugu Praja Party,0,Graduate Professional,27,Chittoor + Andhra Pradesh,92600,0
Suresh Babu Nandigam   Winner ,YSRCP,0,8th Pass,43,Bapatla + Andhra Pradesh,4158610,269000
Bussa Nagaraju,IND, 1 ,Others,29,Bapatla + Andhra Pradesh,194000,0
Challagali Kishore Kumar,BJP, 1 ,Graduate Professional,43,Bapatla + Andhra Pradesh,3185877,0
China Nageswara Rao Sadhu,Mundadugu Praja Party,0,Post Graduate,35,Bapatla + Andhra Pradesh,1259090,196000
Gadde Haribabu,Navodayam Party,0,Graduate,40,Bapatla + Andhra Pradesh,20000,100000
Gella Nagamalli,IND,0,Graduate Professional,34,Bapatla + Andhra Pradesh,448500,465000
Golla Baburao,IND,0,Post Graduate,46,Bapatla + Andhra Pradesh,78000,0
Jesudasu Seelam,INC,0,Post Graduate,67,Bapatla + Andhra Pradesh,126397634,8342498
Kanthiraj Devanand,BSP,0,Post Graduate,64,Bapatla + Andhra Pradesh,34436000,1200000
Kattepogu Vijay Kumar,Pyramid Party of India,0,5th Pass,53,Bapatla + Andhra Pradesh,454000,0
Malyadri Sriram,TDP,0,Post Graduate,65,Bapatla + Andhra Pradesh,42520353,598794
Nuthakki Rama Rao,All India Praja Party,0,Post Graduate,71,Bapatla + Andhra Pradesh,72376055,0
Thumati Ravi,All Peoples Party,0,Post Graduate,46,Bapatla + Andhra Pradesh,3418000,0
Kiren Rijiju   Winner ,BJP,0,Graduate Professional,47,Arunachal West + Arunachal Pradesh,15279000,0
Jarjum Ete,JD(S),0,Post Graduate,56,Arunachal West + Arunachal Pradesh,38265000,0
Jomin Nyokir Kara,AIFB,0,Graduate,38,Arunachal West + Arunachal Pradesh,23990000,0
Khyoda Apik,NPP, 1 ,12th Pass,42,Arunachal West + Arunachal Pradesh,300737886,7500000
Nabam Tuki,INC, 1 ,Graduate,51,Arunachal West + Arunachal Pradesh,1002950534,204955775
Rumak Jomoh,IND,0,Graduate Professional,32,Arunachal West + Arunachal Pradesh,55855,0
Subu Kechi,Peoples Party of Arunachal,0,Graduate Professional,45,Arunachal West + Arunachal Pradesh,1955000,0
Tapir Gao   Winner ,BJP,0,Post Graduate,54,Arunachal East + Arunachal Pradesh,136628259,0
Bandey Mili,JD(S),0,12th Pass,38,Arunachal East + Arunachal Pradesh,12720974,0
C. C. Singpho,IND,0,Graduate,68,Arunachal East + Arunachal Pradesh,27303830,0
Lowangcha Wanglat,INC,0,Graduate,69,Arunachal East + Arunachal Pradesh,353530297,4168771
Mongol Yomso,Peoples Party of Arunachal,0,12th Pass,47,Arunachal East + Arunachal Pradesh,10452925,0
Pallab Lochan Das   Winner ,BJP,0,Graduate,41,Tezpur + Assam,14445139,0
Bijoy Kumar Tiru,IND,0,Graduate,68,Tezpur + Assam,4136542,100000
M.G.V.K. Bhanu,INC,0,Post Graduate,60,Tezpur + Assam,82846198,0
Mahendra Bhuyan,NCP, 2 ,Graduate,67,Tezpur + Assam,6304000,0
Mahendra Orang,Voters Party International,0,10th Pass,41,Tezpur + Assam,40000,0
Ram Bahadur Sunar,NPP,0,Graduate Professional,50,Tezpur + Assam,15815131,531152
Ziabur Rahman Khan,IND, 2 ,10th Pass,36,Tezpur + Assam,2227138,193616
Gaurav Gogoi   Winner ,INC,0,Post Graduate,36,Kaliabor + Assam,13727834,1250000
Abdul Aziz,NPP,0,Graduate,60,Kaliabor + Assam,3594488,0
Md. Hariqul Islam Bhuyan,Asom Jana Morcha,0,Graduate Professional,51,Kaliabor + Assam,3820000,0
Moni Madhab Mahanta,Asom Gana Parishad,0,Post Graduate,41,Kaliabor + Assam,2750757,0
Shree Diganta Kumar Saikia,Hindusthan Nirman Dal, 1 ,10th Pass,48,Kaliabor + Assam,16212412,0
Sri Bhaskar Sarmah,IND,0,12th Pass,33,Kaliabor + Assam,10978456,0
Sri Jiten Gogoi,IND, 1 ,8th Pass,57,Kaliabor + Assam,90303570,1100000
Topon Kumar Gogoi   Winner ,BJP,0,Post Graduate,50,Jorhat + Assam,12597461,455398
Arbin Kumar Boruah,IND,0,10th Pass,34,Jorhat + Assam,5857886,0
Kamala Raj Konwar,NPP,0,10th Pass,60,Jorhat + Assam,18839210,0
Kanak Gogoi,CPI,0,Post Graduate,42,Jorhat + Assam,23894,0
Nandita Nag,IND,0,Post Graduate,47,Jorhat + Assam,10558481,6000000
Raj Kumar Duwara,AIFB,0,10th Pass,53,Jorhat + Assam,1130000,0
Ribulaya Gogoi,AITC,0,Graduate,38,Jorhat + Assam,1119987,585
Sushanta Borgohain,INC,0,Graduate,44,Jorhat + Assam,21516244,0
Rameswar Teli   Winner ,BJP,0,10th Pass,48,Dibrugarh + Assam,4370067,0
Apurba Saikia,IND,0,Graduate,44,Dibrugarh + Assam,613735,0
Bhaben Baruah,NPP, 1 ,12th Pass,59,Dibrugarh + Assam,17339652,0
Dr. Titus Bhengra,Bahujan Mukti Party,0,Doctorate,60,Dibrugarh + Assam,910903,0
Israil Nanda,IND,0,10th Pass,62,Dibrugarh + Assam,8797182,1004704
Md. Nurul Huda Imdadul Islam Saikia,IND,0,Graduate,51,Dibrugarh + Assam,7041827,1648
Paban Singh Ghatowar,INC,0,Graduate,67,Dibrugarh + Assam,57488181,0
Rubul Buragohain,IND,0,10th Pass,43,Dibrugarh + Assam,103362,30000
Pradan Baruah   Winner ,BJP,0,12th Pass,53,Lakhimpur + Assam,14307978,5839285
Amiya Kumar Handique,CPI(M),0,Post Graduate,65,Lakhimpur + Assam,633000,0
Anil Borgohain,INC,0,10th Pass,51,Lakhimpur + Assam,51185000,0
Anup Pratim Borbaruah,NCP,0,Post Graduate,51,Lakhimpur + Assam,547573,0
Arup Kalita,CPI,0,Graduate Professional,51,Lakhimpur + Assam,2519069,0
Bhupen Narah,Voters Party International,0,Post Graduate,56,Lakhimpur + Assam,746500,0
Dilip Moran,Assam Dristi Party,0,12th Pass,52,Lakhimpur + Assam,29622141,1591682
Hem Kanta Miri,SUCI(C),0,Graduate Professional,37,Lakhimpur + Assam,256271,0
Md Ambaz Uddin,IND,0,10th Pass,51,Lakhimpur + Assam,100000,0
Probhu Lal Vaisnava,IND,0,12th Pass,44,Lakhimpur + Assam,1900000,324000
Ubaidur Rahman,Asom Jana Morcha,0,5th Pass,36,Lakhimpur + Assam,2690160,0
Kripanath Mallah   Winner ,BJP,0,Graduate,46,Karimganj + Assam,1871040,0
Ajoy Kumar Sarkar,AIFB,0,12th Pass,64,Karimganj + Assam,288098,0
Anupam Singha,IND,0,12th Pass,34,Karimganj + Assam,190360,0
Chandan Das,AITC,0,12th Pass,27,Karimganj + Assam,1850000,0
Hiralal Rabidas,IND,0,8th Pass,43,Karimganj + Assam,5453171,0
Nikhil Ranjan Das,Hindusthan Nirman Dal,0,10th Pass,50,Karimganj + Assam,1000000,0
Parikshit Roy,IND,0,10th Pass,48,Karimganj + Assam,790000,0
Probash Chandra Sarkar,SUCI(C),0,12th Pass,47,Karimganj + Assam,143000,0
Rabindra Chandra Das,IND,0,8th Pass,52,Karimganj + Assam,90000,0
Radheshyam Biswas,AIUDF,0,12th Pass,66,Karimganj + Assam,12170204,0
Raju Das,IND,0,Graduate,43,Karimganj + Assam,717404,0
Ramnarayan Suklabaidya,IND,0,5th Pass,59,Karimganj + Assam,100000,0
Satyajit Das,IND,0,10th Pass,35,Karimganj + Assam,80000,50000
Swarup Das,INC, 1 ,Graduate,37,Karimganj + Assam,9106386,4782191
Rajdeep Roy   Winner ,BJP,0,Post Graduate,48,Silchar + Assam,29901767,6976701
Ashitava Dutta,IND,0,Post Graduate,44,Silchar + Assam,460000,202952
Ashutosh Bhattacharjee,IND,0,10th Pass,42,Silchar + Assam,397019,800000
Badrul Islam Barbhuiya,AIFB,0,Graduate,44,Silchar + Assam,2636943,0
Hitabrata Roy,AITC,0,Graduate Professional,76,Silchar + Assam,3365000,0
Mohendra Chandra Das,IND,0,8th Pass,44,Silchar + Assam,162949,0
Nazia Yasmin Mazumdar,NPP,0,Graduate Professional,38,Silchar + Assam,11172625,1680213
Nazmul Haque Laskar,IND,0,10th Pass,48,Silchar + Assam,519748,0
Puran Lal Goala,IND,0,10th Pass,29,Silchar + Assam,410761,0
Sabindra Das,IND,0,Literate,48,Silchar + Assam,128684,0
Shuvadip Datta,IND,0,12th Pass,53,Silchar + Assam,7370000,500000
Shyam Deo Kurmi,SUCI(C),0,Post Graduate,66,Silchar + Assam,4731177,0
Smt. Sushmita Dev,INC, 1 ,Post Graduate,46,Silchar + Assam,106707145,19405127
Horen Sing Bey   Winner ,BJP, 2 ,Graduate,49,Autonomous District + Assam,20693570,5956209
Biren Singh Engti,INC,0,Post Graduate,76,Autonomous District + Assam,7866276,0
Holiram Terang,Autonomous State Demand Committee,0,Graduate,61,Autonomous District + Assam,53785471,5000000
Lienkhochon,NPP,0,8th Pass,39,Autonomous District + Assam,6830962,1606436
Shri Dilip Saikia   Winner ,BJP,0,Graduate,45,Mangaldoi + Assam,6206286,0
Ainul Haque,Asom Jana Morcha,0,10th Pass,36,Mangaldoi + Assam,2000000,0
Bhubaneswar Kalita,INC,0,Post Graduate,67,Mangaldoi + Assam,126699173,0
Gandheswar Mochahari,Voters Party International,0,12th Pass,47,Mangaldoi + Assam,1150000,0
Jayanta Kumar Kalita,IND,0,Graduate,41,Mangaldoi + Assam,4160000,155000
Kazi Nekib Ahmed,IND,0,Graduate,60,Mangaldoi + Assam,17022000,0
Mani Ram Basumatari,Hindusthan Nirman Dal,0,10th Pass,41,Mangaldoi + Assam,4270311,0
Prodeep Kumar Daimary,IND,0,Post Graduate,55,Mangaldoi + Assam,1035500,0
Sri Biren Basak,Bharatiya Gana Parishad,0,12th Pass,44,Mangaldoi + Assam,10286450,2187142
Sudhendu Mohan Talukdar,AITC,0,Graduate,43,Mangaldoi + Assam,3840000,1430957
Swarnalata Chaliha,SUCI(C),0,Post Graduate,44,Mangaldoi + Assam,32900,0
Pradyut Bordoloi   Winner ,INC,0,Post Graduate,59,Nawgong + Assam,74143272,4011152
Azgor Ali,Purvanchal Janta Party (Secular),0,10th Pass,38,Nawgong + Assam,950000,0
Sahadeb Das,AITC, 1 ,Post Graduate,54,Nawgong + Assam,427137,0
Saiful Islam Choudhury,Asom Jana Morcha,0,Graduate Professional,52,Nawgong + Assam,9421596,1264426
Sri Rupak Sharma,BJP,0,Graduate,46,Nawgong + Assam,62717347,7224404
Sukanta Mazumdar,Bharatiya Gana Parishad,0,12th Pass,36,Nawgong + Assam,328914,68000
Zakir Hussain,IND,0,Graduate,43,Nawgong + Assam,4185000,0
Badruddin Ajmal   Winner ,AIUDF, 7 ,Post Graduate,63,Dhubri + Assam,788064044,10159381
Abu Taher Bepari,INC, 1 ,Post Graduate,52,Dhubri + Assam,37395652,2210543
Alakesh Roy,Hindusthan Nirman Dal,0,Graduate,39,Dhubri + Assam,2540000,0
Anamika Sarkar,IND,0,Post Graduate,43,Dhubri + Assam,6200000,0
Johirul Islam Khan,Purvanchal Janta Party (Secular),0,Graduate,36,Dhubri + Assam,478362,0
Mehbubar Rahman,RPI(A),0,10th Pass,46,Dhubri + Assam,490400,0
Mir Hussain Sarkar,IND,0,Graduate,28,Dhubri + Assam,168201,359305
Nripen Das,Bharatiya National Janta Dal,0,10th Pass,45,Dhubri + Assam,60000,0
Nurul Islam Choudhury,AITC,0,Graduate Professional,67,Dhubri + Assam,6623252,120410
Rukunur Zaman,IND,0,8th Pass,41,Dhubri + Assam,1290000,0
Shajahan Sheikh,Voters Party International,0,Post Graduate,49,Dhubri + Assam,513496,0
Shukur Ali,IND,0,12th Pass,26,Dhubri + Assam,250000,0
Surat Jaman Mondal,SUCI(C),0,Graduate,64,Dhubri + Assam,1661652,0
Uttam Kumar Ray,IND, 1 ,Graduate,36,Dhubri + Assam,63245,0
Zabed Islam,Asom Gana Parishad,0,Graduate,51,Dhubri + Assam,12133685,1391293
Naba Kumar Sarania   Winner ,IND, 5 ,12th Pass,50,Kokrajhar + Assam,13013994,175069
Biraj Deka,CPI(M),0,Post Graduate,26,Kokrajhar + Assam,1533900,248000
Charan Iswary,Purvanchal Janta Party (Secular),0,10th Pass,39,Kokrajhar + Assam,565596,25000
Pramila Rani Brahma,Bodoland Peoples Front,0,Graduate,69,Kokrajhar + Assam,44714985,0
Prasanjit Kumar Das,IND,0,10th Pass,32,Kokrajhar + Assam,496809,0
Rajesh Narzary,Voters Party International,0,12th Pass,45,Kokrajhar + Assam,1257550,0
Ranjoy Kr. Brahma,IND,0,Post Graduate,30,Kokrajhar + Assam,102438,0
Sabda Ram Rabha,INC,0,Graduate Professional,50,Kokrajhar + Assam,5327404,200000
Urkhao Gwra Brahma,"United Peoples Party, Liberal",0,Graduate,56,Kokrajhar + Assam,15108266,0
Abdul Khaleque   Winner ,INC,0,Post Graduate,44,Barpeta + Assam,7398753,2703693
Arfan Ali,IND,0,12th Pass,37,Barpeta + Assam,4771389,0
Aroon Barooa,Purvanchal Janta Party (Secular),0,Post Graduate,62,Barpeta + Assam,703000,0
Ashahak Ali Dewan,AITC,0,Graduate,65,Barpeta + Assam,1360000,0
Bhadreswar Barman,National Republican Congress,0,12th Pass,45,Barpeta + Assam,80300,0
Chitralekha Das,SUCI(C),0,Graduate Professional,64,Barpeta + Assam,2270544,0
Kumar Deepak Das,Asom Gana Parishad, 1 ,Graduate Professional,66,Barpeta + Assam,23701000,1032000
Matiar Rahman,The National Road Map Party of India,0,10th Pass,35,Barpeta + Assam,503696,0
Pranabjyoti Das Rajbonshi,NPP,0,Post Graduate,45,Barpeta + Assam,3456311,0
Rafiqul Islam,AIUDF, 2 ,Doctorate,44,Barpeta + Assam,3389683,430436
Rejaul Karim,RPI(A),0,10th Pass,36,Barpeta + Assam,568374,450000
Saniara Parbin,Voters Party International,0,Graduate,29,Barpeta + Assam,5070000,0
Santanu Mukherjee,Bharatiya Gana Parishad,0,Graduate,44,Barpeta + Assam,1205081,0
Queen Oja   Winner ,BJP,0,Graduate,67,Gauhati + Assam,630219570,34034178
Alimuddin Ahmed,IND,0,Post Graduate,47,Gauhati + Assam,7373200,2914356
Bobbeeta Sharma,INC,0,Post Graduate,52,Gauhati + Assam,162399812,17591733
Dr. Avijit Chakraborty,Bharatiya Gana Parishad,0,Graduate Professional,49,Gauhati + Assam,1271260,0
Dr. Faruk Ahmed Bhuyan,IND,0,Others,40,Gauhati + Assam,9272500,200000
Junmoni Devi Khaund,IND,0,Post Graduate,43,Gauhati + Assam,344270772,131643595
Mamoni Sarma,Purvanchal Janta Party (Secular),0,10th Pass,55,Gauhati + Assam,61000,0
Manoj Sharma,AITC, 5 ,10th Pass,45,Gauhati + Assam,7300018,1833258
Pankaj Das,Swarna Bharat Party,0,Post Graduate,48,Gauhati + Assam,59950517,2975976
Partha Pratim Baruah,Voters Party International,0,Post Graduate,30,Gauhati + Assam,67050,0
Rajib Kakati,Hindusthan Nirman Dal,0,Graduate,46,Gauhati + Assam,6786796,2095250
Ratul Kumar Choudhury,SP,0,Graduate,47,Gauhati + Assam,2441699,300000
Rubi Neog,National Republican Congress,0,Graduate,40,Gauhati + Assam,167000,0
Sadek Ali,RPI(A), 2 ,10th Pass,48,Gauhati + Assam,2773226,0
Sri Shankha Sinha,IND,0,12th Pass,46,Gauhati + Assam,779928,93540
Upamanyu Hazarika,IND,0,Graduate Professional,53,Gauhati + Assam,64530377,2602358
Utpal Borgohain,IND,0,Graduate,62,Gauhati + Assam,7796625,60000
Sushil Kumar Singh   Winner ,BJP, 3 ,Post Graduate,53,Aurangabad + Bihar,167895109,3746607
Avinash Kumar,Peoples Party of India (Democratic),0,Post Graduate,35,Aurangabad + Bihar,3717856,0
Dhirendra Kumar Singh,IND,0,Graduate,62,Aurangabad + Bihar,8389250,0
Dr Dharmendra Kumar,Akhil Hind Forward Bloc (Krantikari), 1 ,Graduate,42,Aurangabad + Bihar,6006600,0
Naresh Yadav,BSP, 5 ,Literate,34,Aurangabad + Bihar,12674177,824000
Santosh Kumar Sinha,IND,0,Graduate,43,Aurangabad + Bihar,1275000,0
Som Prakash,Swaraj Party (Loktantrik),0,Graduate,46,Aurangabad + Bihar,143780000,0
Upendra Prasad,Hindustani Awam Morcha (Secular),0,Post Graduate,55,Aurangabad + Bihar,20394370,471998
Yogendra Ram,IND,0,Literate,58,Aurangabad + Bihar,155000,0
Vijay Kumar   Winner ,JD(U), 3 ,12th Pass,55,Gaya + Bihar,12766141,3148932
Dayanand Rajwanshi,Moolniwasi Samaj Party,0,Post Graduate,27,Gaya + Bihar,414000,0
Dilip Kumar,BSP,0,Graduate,48,Gaya + Bihar,1822000,166454
Din Dayal Bharti,NCP,0,12th Pass,47,Gaya + Bihar,3440000,0
Giridhar Sapera,Bharatiya Rashtriya Morcha,0,12th Pass,38,Gaya + Bihar,602000,0
Jitan Ram Manjhi,Hindustani Awam Morcha (Secular), 3 ,Graduate,73,Gaya + Bihar,3594156,61622
Prakash Chandra,Public Mission Party,0,Graduate,53,Gaya + Bihar,8191437,3840400
Rajesh Kumar Paswan,Aam Janta Party Rashtriya,0,10th Pass,38,Gaya + Bihar,986000,500000
Rakesh Chaudhari,Moulik Adhikar Party,0,12th Pass,46,Gaya + Bihar,3534000,218000
Shiv Shankar,Ambedkarite Party of India, 1 ,Post Graduate,61,Gaya + Bihar,4080034,0
Sunil Paswan,Bharat Bhrashtachar Mitao Party,0,10th Pass,52,Gaya + Bihar,1694622,0
Umesh Rajak,Peoples Party of India (Democratic),0,Graduate Professional,49,Gaya + Bihar,135315,0
Vijay Kumar Chaudhari,Janta Dal Rashtravadi,0,Post Graduate,49,Gaya + Bihar,4545813,559100
Chandan Singh   Winner ,LJP, 2 ,Graduate,36,Nawada + Bihar,176720167,4722200
Aditya Pradhan,Peoples Party of India (Democratic),0,Post Graduate,40,Nawada + Bihar,3406595,163050
Mokim Uddin,Rashtriya Ulama Council,0,Graduate,49,Nawada + Bihar,7360000,0
Naresh Prasad,IND, 1 ,Literate,46,Nawada + Bihar,140000,0
Nivedita Singh,IND, 1 ,Graduate,44,Nawada + Bihar,71410600,0
Prof. K.B. Prasad,IND,0,Post Graduate,69,Nawada + Bihar,16812828,1700000
Rajesh Kumar,IND,0,Graduate,33,Nawada + Bihar,6288351,600000
Rakesh Raushan,IND, 1 ,12th Pass,45,Nawada + Bihar,1591000,0
Ranganathacharya,SHS, 2 ,Literate,50,Nawada + Bihar,769773,0
Tulsi Dayal,IND,0,Graduate Professional,56,Nawada + Bihar,11022795,4298451
Vibha Devi,RJD,0,Literate,53,Nawada + Bihar,118431743,4849749
Vijay Ram,Moolniwasi Samaj Party,0,10th Pass,52,Nawada + Bihar,353000,50000
Vishnu Dev Yadav,BSP,0,Graduate,67,Nawada + Bihar,43439000,0
Chirag Kumar Paswan   Winner ,LJP, 1 ,Graduate Professional,37,Jamui + Bihar,18466066,0
Ajay Kumar,Bhartiya Dalit Party, 1 ,Post Graduate,31,Jamui + Bihar,64000,0
Balmiki Paswan,Hindusthan Nirman Dal,0,Graduate,60,Jamui + Bihar,12704335,1600
Bhudeo Choudhary,Rashtriya Lok Samta Party, 3 ,Graduate,56,Jamui + Bihar,17723000,1500000
Pankaj Kumar Das,SUCI(C),0,12th Pass,35,Jamui + Bihar,824836,0
Subhash Paswan,IND,0,Graduate,51,Jamui + Bihar,1770000,0
Virendra Kumar,IND,0,Graduate,60,Jamui + Bihar,21537694,555000
Vishnu Priya,Bahujan Mukti Party,0,Graduate,32,Jamui + Bihar,8810000,0
Dr. Mohammad Jawed   Winner ,INC, 1 ,Graduate Professional,54,Kishanganj + Bihar,90973803,5383958
Akhtarul Iman,All India Majlis-E-Ittehadul Muslimeen, 4 ,Post Graduate,55,Kishanganj + Bihar,7262890,1908918
Alimuddin Ansari,AAP,0,10th Pass,64,Kishanganj + Bihar,3677032,105000
Asad Alam,IND,0,Literate,38,Kishanganj + Bihar,564000,0
Azimuddin,IND,0,12th Pass,75,Kishanganj + Bihar,383500,0
Chhote Lal Mahto,IND,0,Literate,42,Kishanganj + Bihar,765000,0
Haserul,IND,0,5th Pass,43,Kishanganj + Bihar,1175000,0
Indra Deo Paswan,BSP,0,Graduate Professional,46,Kishanganj + Bihar,6819206,570000
Javed Akhter,AITC, 2 ,Graduate,53,Kishanganj + Bihar,22235300,0
Pradeep Kumar Singh,SHS,0,10th Pass,36,Kishanganj + Bihar,174500,0
Rajendra Paswan,Bahujan Mukti Party, 1 ,8th Pass,59,Kishanganj + Bihar,2016118,559195
Rajesh Kumar Dubey,IND,0,Graduate,42,Kishanganj + Bihar,507291,0
Shukal Murmu,JMM,0,Not Given,50,Kishanganj + Bihar,0,0
Syed Mahmood Ashraf,JD(U), 4 ,12th Pass,54,Kishanganj + Bihar,19854930,3598799
Dulal Chandra Goswami   Winner ,JD(U), 1 ,Graduate,51,Katihar + Bihar,13302734,3130766
Abdur Rahman,Peoples Party of India (Democratic),0,12th Pass,56,Katihar + Bihar,276540,40000
Basukinath Sah,Bharatiya Bahujan Congress,0,5th Pass,30,Katihar + Bihar,4000,0
Ganga Kebat,Rashtriya Jansambhavna Party,0,10th Pass,49,Katihar + Bihar,288000,0
Marang Hansda,Bahujan Mukti Party,0,Others,39,Katihar + Bihar,180000,0
Muhammad Shakur,NCP,0,Graduate,76,Katihar + Bihar,6330089,65000
Samir Kumar Jha,IND,0,12th Pass,41,Katihar + Bihar,25106000,5783943
Shah Tariq Anwar,INC, 1 ,Graduate,68,Katihar + Bihar,119291973,582950
Shivnandan Mandal,BSP,0,Literate,81,Katihar + Bihar,275788,0
Santosh Kumar   Winner ,JD(U), 1 ,12th Pass,42,Purnia + Bihar,41036294,2500000
Anirudh Mehta,IND,0,10th Pass,54,Purnia + Bihar,12617500,0
Arjun Singh,IND, 1 ,Graduate Professional,46,Purnia + Bihar,1728768,140000
